13.1952,-5.4112,0.983206,1.85268,784.118
3.15505,9.41607,0.351731,1.6328,784.829
-0.914048,7.03328,0.75522,0.907546,753.27
-6.42068,-2.64843,0.64886,0.69123,787.974
6.59061,-12.3417,0.450257,0.504879,804.405
5.0717,2.56695,0.684235,0.660378,772.206
10.3367,-6.72956,0.722631,0.337427,804.656
1.17067,4.3755,0.900903,0.483482,772.764
-1.84364,1.67148,0.380931,1.76722,795.059
-4.81146,-7.72267,0.913523,0.783848,797.691
-0.689723,-6.25776,0.914738,0.677155,754.3
-14.7285,-8.7052,0.90932,1.01647,769.296
-1.42457,1.10274,0.822061,0.784282,789.581
2.42768,-0.459819,0.973614,0.288742,754.107
5.61744,-12.869,0.69071,1.1387,788.669
-16.2362,1.23253,0.448037,0.958312,744.655
-12.2298,4.05924,0.191411,1.97611,793.825
4.5277,-6.11321,0.602666,1.19377,818.703
-6.26346,6.22945,0.842082,1.65719,736.644
12.3844,1.49936,0.888322,0.710891,732.764
-9.70289,1.09935,0.56201,0.75258,761.341
-5.9406,-5.80415,0.782984,0.782799,775.49
-1.89516,1.53128,0.634502,0.649621,795.555
-7.86381,13.0719,0.951721,0.442875,775.128
-7.10066,7.09247,0.571916,0.371068,823.035
16.6432,15.2888,0.684773,0.69548,775.43
-6.31758,-13.3906,0.612504,0.452206,810.291
-9.02717,-2.89406,0.928773,0.621788,762.243
-3.95287,0.508949,0.543993,2.01394,783.596
9.41003,7.13219,0.990155,2.12839,742.825
-8.30471,-18.2685,0.908572,0.528096,761.823
-3.37809,8.17703,0.743142,1.85824,755.054
-4.9274,5.64012,0.760098,0.604299,750.312
8.82534,-7.96122,0.74415,0.494532,756.842
-17.7606,-4.34216,0.957261,1.18865,733.831
-5.37478,-0.14733,0.979424,0.58156,797.079
8.33471,4.50796,0.574699,1.43539,785.968
6.70406,-6.22512,0.680741,0.37206,751.229
-1.60862,3.62355,0.594188,1.05938,811.463
7.35422,-9.47661,0.992979,0.59446,808.055
12.5456,-15.6684,0.928188,0.649558,777.921
-9.45912,14.5383,0.882876,0.874102,796.985
8.34549,1.88764,0.582529,0.296903,728.237
