-2.64198,-15.1853,0.946342,0.713162,768.456
-1.85483,-0.525267,0.791593,0.432978,758.962
-17.5949,-5.12128,0.811466,0.988812,765.054
-6.11177,-11.1027,0.572316,1.90406,809.512
-0.599228,-0.925818,0.619132,0.245383,797.432
0.806306,-3.94642,0.796974,0.647547,777.454
6.51099,-0.459837,0.998787,0.25399,789.82
3.71672,-4.08734,0.746855,0.785098,798.179
-2.28951,-3.06883,0.860626,0.66606,807.992
2.21987,-0.399728,0.988557,0.626122,789.196
-12.1627,19.1578,0.916637,0.730098,820.254
-2.55078,16.4462,0.922955,1.03207,754.424
9.06528,7.00682,0.589514,0.38736,760.407
-2.29154,13.846,0.988574,0.580891,820.496
-8.81356,15.9066,0.986017,0.603872,804.207
5.90534,8.65235,0.847911,1.22944,763.453
7.21614,-4.48296,0.831062,1.3959,782.347
-3.98246,-2.00145,0.678452,0.448981,764.002
3.6308,0.970788,0.710291,0.307922,742.688
-0.646734,5.13114,0.545658,0.266895,750.349
-4.23957,-1.46043,0.911896,0.197968,772.184
-3.88318,-1.23001,0.913147,0.737612,793.778
2.66581,-10.6696,0.336916,0.740792,793.309
-3.71288,1.70537,0.755819,0.953091,794.468
-2.5765,-1.42537,0.894005,0.358713,773.404
-7.46436,-3.26261,0.984525,0.502737,740.524
-4.20422,16.2105,0.449708,0.421709,803.046
9.11493,-2.66668,0.853498,1.08176,755.27
-8.77332,3.35036,0.935765,0.339087,776.675
4.57295,-2.82797,0.968025,0.620186,786.167
3.05636,3.57161,0.882825,1.21144,777.594
13.4461,-3.08251,0.790938,1.08133,765.314
-4.78912,7.67597,0.516367,0.753256,782.929
-0.900944,6.94392,0.758925,2.03574,805.106
-0.241003,6.59224,0.266605,0.307961,774.093
0.96701,0.152937,0.623164,0.474676,758.447
1.60932,11.3938,0.957949,1.05036,727.009
-1.46913,-6.45746,0.604524,0.826413,777.073
-0.839847,-1.16178,0.357131,0.450962,782.575
14.4441,3.48565,0.918262,0.760839,783.749
-10.9914,-0.252186,0.813619,0.556886,804.626
12.6876,15.825,0.962879,1.77364,780.103
1.0473,-5.17781,0.823265,0.351082,777.663
-10.4394,8.04382,0.954012,0.764653,777.724
-2.13463,-5.80038,0.351165,0.607903,780.376
-9.67709,-1.61318,0.838311,0.500013,778.391
-14.9762,2.94544,0.84746,0.827344,755.151
-0.581634,8.28746,0.993095,0.40494,778.398
-1.79712,-6.14582,0.610505,0.435043,773.794
-9.39228,5.18154,0.905342,0.976422,775.983
-5.17783,-6.11293,0.860063,1.0189,783.289
5.43423,8.56626,0.801598,0.295528,766.825
14.3328,2.36116,0.90492,0.480646,786.374
2.53597,-0.91097,0.749834,0.694271,787.116
-15.7076,9.04414,0.628981,0.664519,808.321
15.8439,11.4331,0.894677,1.78523,810.004
-3.87659,-11.7753,0.641446,0.265225,806.082
-4.76458,9.31371,0.755294,0.673161,785.264
18.6821,-1.8068,0.411113,0.865689,777.406
-5.99816,9.41561,0.275788,1.01244,782.655
2.95812,-6.60016,0.778849,0.370779,771.198
-14.7774,-9.2748,0.219167,2.49284,728.899
11.8581,-0.38739,0.817622,0.456337,815.319
10.8901,-11.6043,0.310219,1.46977,737.24
-14.1362,-7.59089,0.957421,0.629368,799.596
-7.78331,-7.84329,0.372642,0.801248,763.543
4.95502,8.43525,0.418887,0.36792,821.466
-6.72848,6.57637,0.735329,1.27177,782.395
10.4979,-4.05052,0.936172,0.643363,772.217
-1.1145,8.21205,0.346346,0.960894,792.464
2.0761,6.09451,0.998321,1.19212,778.513
-1.13088,12.6323,0.541835,0.594245,781.476
6.37158,-2.48201,0.595505,1.39427,825.769
-14.19,-6.76125,0.0486841,1.46194,816.173
7.93707,-3.41704,0.622906,0.816541,745.822
1.30498,-14.221,0.787162,0.554935,753.561
12.4214,-3.4448,0.632795,0.621335,757.216
4.46834,-2.6765,0.20598,0.543066,724.175
0.34475,17.3689,0.64771,1.61412,774.224
-6.90874,2.37778,0.350994,0.24265,796.355
2.06042,3.97096,0.542839,1.50205,725.881
-11.003,3.45638,0.807464,0.517338,760.006
4.3414,0.324312,0.395795,0.703801,827.444
-1.06961,-0.0182096,0.582161,0.704168,759.98
15.0557,-4.573,0.639367,0.536071,785.879
11.8986,11.7501,0.852904,0.63717,761.914
5.36786,-8.29788,0.885798,0.724722,770.742
0.16125,4.82827,0.882002,0.504005,779.637
6.42312,-11.1785,0.542655,0.723074,742.707
-10.1651,-0.751569,0.842354,1.17983,744.919
-8.08048,2.219,0.711254,1.00597,701.046
-9.78366,3.44691,0.444168,1.21413,753.783
14.62,-16.6811,0.700066,0.481995,777.208
-7.49314,2.61529,0.507075,0.332356,745.809
-3.89242,5.21302,0.646844,0.682563,803.228
-0.756929,11.9117,0.55483,0.849972,761.218
3.55179,-3.41755,0.590098,0.411157,777.797
-13.6659,11.009,0.726818,0.706019,746.445
2.55459,4.74923,0.171851,0.515034,784.833
-5.98891,15.162,0.473355,1.56147,737.894
3.24676,4.43411,0.779387,0.690765,764.517
10.1011,-3.37381,0.916748,0.373521,782.693
-9.77738,-4.85358,0.932117,0.541627,828.969
-3.79724,-7.5892,0.633001,0.87755,780.162
5.51312,17.3859,0.640373,0.444764,773.986
-15.7747,-5.19873,0.776932,0.70846,769.066
3.55324,-13.2744,0.903044,1.11034,784.685
-5.02474,2.04373,0.445533,0.599241,788.583
7.82417,-8.27339,0.563498,0.444643,775.545
-2.77102,-2.77474,0.666729,0.41616,773.68
10.0244,-2.26867,0.852975,0.517975,795.863
1.03334,9.97169,0.964555,0.260246,752.9
-4.57439,-3.2567,0.936199,0.756122,746.371
9.88556,-10.6281,0.495094,0.459908,769.926
-6.04282,-12.3251,0.40039,0.497426,811.814
1.41997,6.60342,0.333391,0.971853,759.942
-16.3839,-6.22378,0.994508,1.38131,737.169
-2.56477,1.37269,0.913725,0.304461,771.074
