-12.5588,-4.68062,0.921208,0.708479,667.228
-3.0478,0.997641,0.904936,0.49779,788.237
3.65157,10.5774,0.852623,0.565662,829.332
-2.86824,7.15465,0.949566,0.322587,793.867
7.29787,-2.35003,0.986671,0.356018,846.593
-10.085,4.96709,0.452431,0.788006,789.717
2.57903,12.2812,0.957567,1.14106,717.954
-19.5959,-3.61145,0.759161,0.968306,767.031
-12.7679,4.83801,0.426201,0.499835,721.82
-9.51479,-2.69898,0.695746,0.317077,732.462
3.19622,-6.11783,0.970013,0.351417,740.014
12.0774,-4.62933,0.776062,1.32676,726.163
-4.57983,-8.83861,0.522805,0.239714,693.654
3.16449,-14.9224,0.823228,0.497877,569.174
-12.0784,-5.74617,0.649787,0.620766,724.432
5.11233,-1.92304,0.767008,1.25478,841.867
-0.653766,-16.9912,0.579788,0.283168,665.569
-3.25823,-9.7312,0.658485,0.267611,739.222
0.235921,-6.90547,0.843211,0.268212,698.354
-0.402076,-10.635,0.57576,0.231749,627.405
-0.231328,-19.9032,0.317191,0.378106,807.793
6.17074,-7.47852,0.699352,0.504754,678.705
-5.51746,-19.0154,0.943394,0.220917,617.008
5.41474,-12.7005,0.834846,0.216696,678.503
-9.90051,-17.7333,0.644896,0.478802,719.102
-5.18469,-10.0807,0.498624,0.177612,847.671
0.0445185,-16.2551,0.952526,0.235874,586.118
-10.6697,-19.8192,0.568564,0.224472,842.851
-1.50974,-11.1706,0.663205,0.296441,674.294
-0.691143,-9.62122,0.576673,0.439061,792.352
6.64687,-17.4856,0.474054,0.360494,686.935
-0.865869,-15.9521,0.445336,0.253195,610.005
-3.49473,-15.087,0.960289,0.362449,624.446
2.50851,-4.4657,0.977195,0.290808,828.803
8.50197,3.86736,0.802303,0.265651,709.038
-19.6216,1.54875,0.550438,0.652074,714.45
-1.10547,1.77539,0.332294,0.577026,693.706
6.68914,1.34888,0.94746,0.255722,739.722
7.81718,-6.97972,0.828211,0.35598,755.666
4.15804,-4.18975,0.69322,0.535669,684.192
-6.98556,-11.6674,0.829239,0.319276,693.101
2.75889,-5.11916,0.933772,0.402418,709.921
-0.490134,-13.9914,0.695546,0.31343,725.945
1.06225,-4.16827,0.345134,0.16476,737.505
10.1276,-4.93595,0.803296,0.493732,722.755
-12.951,-4.71516,0.96165,0.673382,718.112
-2.89941,-16.9578,0.789252,0.268471,650.447
0.0506011,-6.55638,0.685592,0.442725,813.854
-4.11104,-19.9936,0.802017,0.464531,825.06
-7.43635,-18.769,0.0675046,0.417669,634.695
1.86388,-10.0243,0.137483,0.31178,685.292
9.24706,-7.2015,0.153111,0.629049,807.035
1.67677,-19.135,0.206687,0.323268,724.038
-3.46745,-4.66106,0.75222,0.244951,569.005
-2.14121,-9.76063,0.509843,0.155508,816.148
-2.36544,-10.2481,0.691676,0.158379,668.953
-3.16918,-10.0501,0.312659,0.15647,760.311
-0.996451,-14.0809,0.822251,0.229246,623.94
2.94719,-19.2443,0.767689,0.433366,604.148
-10.2843,-8.02184,0.788164,0.713482,566.258
-6.05881,-14.4422,0.873738,0.198333,555.677
-1.82262,-0.480394,0.677461,0.305353,698.917
-3.40851,-15.5065,0.362714,0.185242,653.868
-1.53928,-17.8295,0.997534,0.535556,663.744
-1.54684,-13.9583,0.709579,0.192307,799.009
-1.10144,-12.4185,0.737836,0.285033,661.36
-6.27316,-13.8024,0.938491,0.173373,781.495
-5.55287,-14.8903,0.997511,0.269806,646.689
-10.9566,-10.4003,0.941938,0.218003,624.101
-7.40893,-10.4477,0.738307,0.310403,562.172
1.41767,19.0599,0.823881,0.985891,768.142
0.741429,9.89728,0.815765,0.398935,706.851
-1.73835,18.6,0.359694,0.706083,644.065
-2.10156,-6.32814,0.642841,1.09485,729.37
9.82971,-4.06287,0.925805,0.958823,788.981
0.157727,-12.6587,0.676381,0.624149,598.73
-7.21049,-3.46249,0.772656,0.626025,768.222
-1.93909,-13.1582,0.509144,0.619336,738.723
9.22097,12.8373,0.875393,1.52865,816.284
-2.09755,-7.29651,0.918949,0.564503,811.881
-7.25196,-11.5092,0.927843,0.750518,672.926
13.1506,-11.7594,0.906266,0.747696,796.735
7.21734,-14.5217,0.807742,0.320606,728.643
3.76247,5.69823,0.70143,0.395594,704.845
-1.46993,-0.0329283,0.913866,0.373141,780.978
-5.95207,6.97432,0.878226,0.610689,677.472
1.39105,15.5267,0.928674,0.220124,558.967
-4.15694,12.9116,0.585489,0.679613,842.707
15.3972,13.6604,0.59188,0.294619,720.673
2.77214,5.71538,0.405744,0.538169,748.099
9.22361,13.5812,0.770186,0.655328,696.043
10.3444,2.35269,0.741034,0.222378,828.697
13.313,9.57231,0.836366,0.771178,740.267
5.55467,13.3252,0.890593,0.260438,605.489
7.38815,-2.60037,0.786629,0.631421,767.011
12.2168,5.381,0.929088,0.614782,715.876
1.11896,9.07765,0.794676,0.211912,841.48
0.172231,12.6426,0.957312,0.116548,794.64
-5.58681,14.3544,0.943735,0.285387,632.542
7.44496,9.21357,0.848072,0.423634,694.582
14.3599,4.38186,0.819578,0.767081,805.348
-2.44502,14.7037,0.85194,0.268455,571.67
9.33483,14.7874,0.297178,0.0991969,672.899
0.130127,13.2393,0.969777,0.0874224,759.135
8.20298,6.48327,0.5384,0.117266,810.452
14.8758,3.98812,0.604443,0.841358,754.745
4.21295,10.986,0.931062,0.221402,786.292
3.3508,12.39,0.717867,0.251114,694.685
8.388,16.3984,0.892687,0.128323,828.138
1.50778,10.9298,0.780018,0.0794009,643.402
15.0376,5.05405,0.941933,0.486216,660.561
2.67292,12.1445,0.942444,0.262472,775.98
-5.35653,4.21619,0.788385,0.633145,770.313
-3.29896,9.78707,0.725034,0.177036,573.048
-5.8434,9.33011,0.878744,0.276604,709.887
4.52849,10.0739,0.560539,0.274778,635.508
3.88846,12.14,0.573587,0.0758418,714.941
6.4578,6.4376,0.858169,0.453912,731.195
-2.68837,12.935,0.442446,0.221284,577.839
0.59074,11.3112,0.904355,0.156796,841.394
15.6337,0.686076,0.242969,0.961927,779.997
3.80483,12.4101,0.96153,0.254788,625.616
1.96126,13.349,0.75321,0.139598,752.513
4.78336,11.8561,0.650951,0.648767,727.193
-1.34499,12.5222,0.627265,0.162595,801.602
-2.71754,16.8534,0.959128,0.144449,758.178
-3.33889,10.8917,0.427951,0.130131,808.459
-2.05317,10.1167,0.907195,0.0957321,706.253
-0.769461,11.71,0.792836,0.123666,627.358
2.72708,12.2718,0.499636,0.0861261,740.181
1.85851,17.0618,0.595592,0.184611,763.71
-3.22342,19.4463,0.103356,0.351203,664.434
-2.71479,14.6556,0.95318,0.0795039,665.532
-3.09564,16.9153,0.468845,0.138342,551.36
-2.4715,10.3229,0.906055,0.113902,621.124
-0.480968,12.556,0.711003,0.108669,584.755
-1.51689,11.6579,0.82638,0.0603301,660.284
-3.10845,13.0529,0.769071,0.14313,783.629
-2.79368,12.8254,0.561712,0.128351,739.328
1.62739,14.1329,0.923157,0.129136,716.049
-8.10144,16.4877,0.824637,0.521955,588.077
-2.56959,19.0012,0.880474,0.467466,561.203
5.15752,5.77666,0.664065,1.31107,810.504
-12.7463,4.83432,0.904458,1.25329,841.25
5.03196,15.3476,0.576267,0.280081,714.731
-8.95836,12.741,0.694705,0.623644,710.234
8.41644,2.1404,0.561833,0.545202,804.26
3.39055,5.57491,0.564518,0.302521,743.2
-1.30829,9.43146,0.710059,0.281443,722.947
9.55617,2.22145,0.93337,0.461945,740.357
